index,uuid,title,description,snippet,url,source,language,published_at,categories,E_codings,S_codings,Z_codings
1,e919651d-b28b-4e12-8fe1-3a120fdc0ed1,Biden confirms plans to talk to China’s Xi Jinping soon,"In addition, the US President stated his intent to visit Northern Ireland","WASHINGTON, March 14. /TASS/. US President Joe Biden would like to have a new phone or video call with Chinese Leader Xi Jinping shortly, Biden confirmed Monday...",https://tass.com/world/1588085,tass.com,en,2023-03-14T03:54:19.000000Z,general,"Diplomatic relations,Positive",,"Diplomatic relations,Positive"
2,014d6ea3-df29-4b9f-8863-4cd74168e81c,Xi Jinping invites Trump to visit China,"According to the media report, the US president expressed sincere gratitude","BEIJING, June 5. /TASS/. Chinese President Xi Jinping has invited US leader Donald Trump to visit China, China Central Television reports.

According to the bro...",https://tass.com/world/1969341,tass.com,en,2025-06-05T15:13:17.000000Z,general,"Diplomatic relations,Positive",,"Diplomatic relations,Positive"
3,7464a488-c5cf-4bf1-9ce1-4f1f794cb0f8,Moments of Xi Jinping and non-CPC members,,"Lin Shangyuan, a member of the Revolutionary Committee of the Chinese Kuomintang and veteran who participated in the War of Resistance Against Japanese Aggressi...",http://www.ecns.cn/video/2022-09-18/detail-ihceauqk3926428.shtml,ecns.cn,en,2022-09-18T10:16:02.000000Z,general,"Domestic social policy,Positive",,"Domestic social policy,Positive"
4,c78e4374-74ce-4acb-a8ff-6cfd14597275,"Vladimir Putin, Xi Jinping meet in Beijing",Russian President Vladimir Putin and Chinese President Xi Jinping met in Beijing on Tuesday ahead of a large military parade commemorating 80 years since the en...,"Vladimir Putin, Xi Jinping meet in Beijing Russian President Vladimir Putin and Chinese President Xi Jinping met in Beijing on Tuesday ahead of a large military...",https://www.cbsnews.com/video/vladimir-putin-xi-jinping-meet-in-beijing/,cbsnews.com,en,2025-09-02T12:54:00.000000Z,"general,politics","Diplomatic relations,Neutral",,"Diplomatic relations,Positive"
5,26c34176-1a42-46e5-81cf-2608d61bc44d,Chinese President Xi Jinping secures historic third term as China's leader,"Xi Jinping secured a historic third term as China's leader on Sunday, cementing his position as the nation's most powerful leader since Mao Zedong.","Chinese President Xi Jinping secures historic third term as China's leader

Chinese President Xi Jinping secures historic third term as China's leader Xi Jinpin...",https://timesofindia.indiatimes.com/world/chinese-president-xi-jinping-secures-historic-third-term-as-chinas-leader/photostory/95044915.cms,timesofindia.indiatimes.com,en,2022-10-23T07:19:35.000000Z,general,"Domestic social policy,Neutral",,"Domestic social policy,Negative"
6,f8ca8c89-968e-42c5-a712-d27643850ce9,Tough Road Ahead For Xi Jinping,"China's deteriorating economy is a serious concern.
Xi Jinping and China's new premier will have a difficult task ahead of them after the 20th party congress, n...","China's deteriorating economy is a serious concern.

Xi Jinping and China's new Premier will have a difficult task ahead after the 20th party congress, notes Ja...",https://www.rediff.com/news/column/jayadeva-ranade-tough-road-ahead-for-xi-jinping/20220826.htm,rediff.com,en,2022-08-26T03:30:33.000000Z,general,"Domestic economic policy,Negative",,"Domestic economic policy,Negative"
7,48ea09c5-a7d2-42a6-a9a6-a48db75caf57,"Putin, Xi Jinping to facilitate BRICS’ strengthening — Russian presidential aide","As Yury Ushakov noted, both leaders stated that the two countries’ positions on most foreign policy issues are identical","MOSCOW, January 21. /TASS/. Russian President Vladimir Putin and his Chinese counterpart Xi Jinping reached an agreement during Tuesday’s talks to continue st...",https://tass.com/politics/1902359,tass.com,en,2025-01-21T14:24:31.000000Z,general,"Diplomatic relations,Positive",,"Diplomatic relations,Positive"
8,cd5ce3b3-a41b-41dd-a691-f4cc3267c415,Pakistan congratulates “True Friend” Xi Jinping on securing third term in historic election,"Islamabad [Pakistan], October 23 (ANI): Pakistan Prime Minister Shehbaz Sharif on Sunday extended his wishes to Xi Jinping after he clinched the third term in a...","Islamabad [Pakistan], October 23 (ANI): Pakistan Prime Minister Shehbaz Sharif on Sunday extended his wishes to Xi Jinping after he clinched the third term in a...",https://theprint.in/world/pakistan-congratulates-true-friend-xi-jinping-on-securing-third-term-in-historic-election/1180191/,theprint.in,en,2022-10-23T14:43:23.000000Z,general,"Diplomatic relations,Positive",,"Diplomatic relations,Positive"
9,8d5d1888-8eba-4c31-bd1e-dc356032982f,Humanity’s future depends on China-US relations — Xi Jinping,The Chinese leader emphasized that,"BEIJING, March 27. /TASS/. The nature of the relationship between China and the United States not only affects the well-being of the people of both countries bu...",https://tass.com/world/1766679,tass.com,en,2024-03-27T13:00:16.000000Z,general,"Diplomatic relations,Neutral",,"Foreign social policy,Positive"
10,20b7d8dc-e773-4902-bfe8-a7ab89d4d28d,Xi Jinping-Zelensky conversation is vital for resolving Ukrainian conflict — Chinese MFA,Chinese Foreign Minister Qin Gang noted that the conversation between the two leaders,"BEIJING, April 27. /TASS/. The conversation between Chinese President Xi Jinping and his Ukrainian counterpart Vladimir Zelensky is a significant step toward th...",https://tass.com/world/1610401,tass.com,en,2023-04-27T09:02:28.000000Z,general,"Diplomatic relations,Positive",,"Diplomatic relations,Positive"
11,78dd3d8e-edd9-4c4c-96d7-93a38e48fa92,Biden calls China’s Xi Jinping a ‘dictator’,"US President Joe Biden on Tuesday called Xi Jinping a dictator, a day after top US diplomat Antony Blinken visited Beijing to stabilize bilateral relations...","Biden calls China’s Xi Jinping a ‘dictator’ US President Joe Biden on Tuesday called Xi Jinping a dictator, a day after top US diplomat Antony Blinken vis...",https://defence.pk/pdf/threads/biden-calls-chinas-xi-jinping-a-dictator.770153/,defence.pk,en,2023-06-21T07:54:42.000000Z,general,"Diplomatic relations,Negative",,"Domestic social policy,Negative"
12,c5493ba1-8f62-4e3f-b0de-d536740ca6c6,"Indonesian President: Putin, Xi Jinping to Attend G20 Summit in Bali","Russian President Vladimir Putin as well as his Chinese counterpart, Xi Jinping, will visit the upcoming G20 Summit in Bali, Indonesian President Joko Widodo sa...","Russian President Vladimir Putin as well as his Chinese counterpart, Xi Jinping, will visit the upcoming G20 Summit in Bali, Indonesian President Joko Widodo sa...",https://www.novinite.com/view_news.php?id=216351,novinite.com,en,2022-08-19T07:56:02.000000Z,general,"Diplomatic relations,Neutral",,"Diplomatic relations,Positive"
13,bd7ec101-0c65-4ac2-befe-f4405dbfd922,Xi Jinping proposes Global Governance initiative for enhanced cooperation,"Chinese President Xi Jinping introduced the Global Governance Initiative (GGI) on Monday, urging countries to collaborate towards establishing a fairer and more...","1st September 2025 – (Tianjin) Chinese President Xi Jinping introduced the Global Governance Initiative (GGI) on Monday, urging countries to collaborate towar...",https://www.dimsumdaily.hk/xi-jinping-proposes-global-governance-initiative-for-enhanced-cooperation/,dimsumdaily.hk,en,2025-09-01T10:40:54.000000Z,general,"Diplomatic relations,Positive",,"Diplomatic relations,Positive"
14,27050ed9-4a4f-4556-87c6-14b0084a8f1e,"China ready to expand practical cooperation with Cuba, says Xi Jinping",Xi Jinping also noted that Cuba was the first country in the Western Hemisphere to establish diplomatic relations with China,"BEIJING, November 25. /TASS/. China is ready to expand practical cooperation with Cuba and strengthen coordination on global and regional issues, Chinese Presid...",https://tass.com/world/1541773,tass.com,en,2022-11-25T07:04:31.000000Z,general,"Diplomatic relations,Positive",,"Diplomatic relations,Positive"
15,5bb377d9-8afb-4ca5-a51b-5fd964eae95e,Watch: Christopher Luxon meets with China's Xi Jinping,The Prime Minister has met China's leader on the sidelines of the APEC Summit.,"Christopher Luxon has been warmly welcomed by China's President in Lima on the sidelines of the APEC Summit.

It is the first time Xi Jinping and Luxon have met...",https://www.rnz.co.nz/news/political/533947/watch-christopher-luxon-meets-with-china-s-xi-jinping,rnz.co.nz,en,2024-11-15T23:53:02.000000Z,general,"Diplomatic relations,Positive",,"Diplomatic relations,Positive"
16,54be1b2b-8959-4a1a-844c-11292d76db12,"PM Modi, Xi Jinping Shake Hands, Greet Each Other At BRICS",Prime Minister Narendra Modi and Chinese President Xi Jinping were seen exchanging a handshake and in brief conversation with each other on Thursday at the BRIC...,"PM Modi, XI Jinping at the 15th BRICS Summit

Prime Minister Narendra Modi and Chinese President Xi Jinping were seen exchanging a handshake and in brief conver...",https://www.ndtv.com/india-news/pm-modi-xi-jinping-shake-hands-greet-each-other-at-brics-4325263,ndtv.com,en,2023-08-24T09:20:52.000000Z,"general,politics","Diplomatic relations,Positive",,"Diplomatic relations,Positive"
17,583e2614-cba4-4703-9c91-b4109986b728,Profile: Xi Jinping the reformer,,"Chinese President Xi Jinping, also general secretary of the Communist Party of China Central Committee and chairman of the Central Military Commission, applauds...",http://www.ecns.cn/news/2024-03-14/detail-ihcyptyk0576306.shtml,ecns.cn,en,2024-03-14T08:58:48.000000Z,general,"Domestic economic policy,Positive",,"Domestic economic policy,Positive"
18,f88cd9f7-c92b-4112-b725-46b878b60924,Xi Jinping Elected Chinese President For Historic 3rd Term,Xi's re-election is the culmination of a remarkable rise in which he has gone from a relatively little-known party apparatchik to the leader of a rising global ...,"Delegates handed Xi a third term as China's president on Friday.

Xi Jinping was handed a third term as Chinese president on Friday, capping a rise that has see...",https://www.ndtv.com/world-news/xi-jinping-elected-chinese-president-for-historic-3rd-term-3848310,ndtv.com,en,2023-03-10T03:28:07.000000Z,general,"Domestic social policy,Negative",,"Domestic social policy,Negative"
19,64b0c7a3-eb75-40ad-93c1-f33f585db644,Joe Biden To Urge Xi Jinping To Restrain North Korea's Worst,President Joe Biden will urge Chinese leader Xi Jinping to restrain North Korea's,"The meeting between Biden and Xi Jinping will be on the sidelines of the G20 summit.

President Joe Biden will urge Chinese leader Xi Jinping to restrain North ...",https://www.ndtv.com/world-news/joe-biden-to-urge-xi-jinping-to-restrain-north-koreas-worst-tendancies-3513329,ndtv.com,en,2022-11-12T01:29:18.000000Z,general,"Diplomatic relations,Negative",,"Diplomatic relations,Negative"
20,3ed47c3c-d95c-4b5f-9fd3-057b4a77ad15,"China, Russia to protect production and sales chains — Xi Jinping",The Chinese leader noted that Beijing is ready to work with Moscow on strengthening of international multilateral cooperation,"BEIJING, February 8. /TASS/. China and Russia should maintain stability of production and sales chains by joint efforts, President of China Xi Jinping said in a...",https://tass.com/world/1743585,tass.com,en,2024-02-08T12:05:27.000000Z,general,"Foreign economic policy,Positive",,"Foreign economic policy,Positive"
21,d6dcbf80-6fe3-4d6f-87ba-46d86517845c,"The rise of Xi Jinping, explained","From elite son of a former revolutionary, to exiled peasant, to party darling, Xi Jinping has become China’s most powerful leader since Mao Zedong.","Xi Jinping, president of China and general secretary of the Chinese Communist Party since 2012, is one of the most powerful political figures in the world. By i...",https://www.vox.com/videos/2023/11/28/23979410/xi-jinping-mao-china-power,vox.com,en,2023-11-28T15:55:21.000000Z,"general,politics,entertainment","Biographic,Negative",,"Internal politics,Negative"
22,d8f215e8-703f-4846-bc4a-340e31467050,"Xi Jinping concludes his visit to Moscow, leaves Russia",A solemn ceremony was held on the occasion of the Chinese president’s departure,"MOSCOW, March 22. /TASS/. Chinese President Xi Jinping has completed the program of his state visit to Moscow and has left Russia on Wednesday morning, a TASS c...",https://tass.com/world/1592661,tass.com,en,2023-03-22T06:42:14.000000Z,general,"Diplomatic relations,Neutral",,"Diplomatic relations,Positive"
23,62fb4977-fc3e-4b52-8581-b181cff6435b,China's Xi Jinping all for deeper relations with Chile,Chinese President Xi Jinping told his Chilean counterpart Gabriel Boric Font in Lima on the sidelines of the Asia-Pacific Economic Cooperation (APEC) Economic L...,"China's Xi Jinping all for deeper relations with Chile

18th Monday, November 2024 - 09:59 UTC Full article

Beijing and Santiago will celebrate 55 years of dip...",https://en.mercopress.com/2024/11/18/china-s-xi-jinping-all-for-deeper-relations-with-chile,en.mercopress.com,en,2024-11-18T09:59:00.000000Z,general,"Diplomatic relations,Positive",,"Foreign economic policy,Positive"
24,9d3d935b-5392-4d12-b72a-fa36fb6d04bb,"Sino-Russian trade has hit record, approaching $200 bln — Xi Jinping","""I note with satisfaction that the governments, ministries and agencies, as well as the Chinese and Russian regions, are working hard on the implementation of a...","BEIJING, October 18. /TASS/. Bilateral trade between China and Russia has reached record all-time high, approaching $200 bln, the Chinese leader Xi Jinping said...",https://tass.com/economy/1692539,tass.com,en,2023-10-18T06:24:23.000000Z,general,"Foreign economic policy,Positive",,"Foreign economic policy,Positive"
25,96ffbe58-f970-4bdb-b07e-3a8f192ef291,Xi Jinping: China must prepare for Real Combat,China's President Xi Jinping has called on the country's armed forces to,"China's President Xi Jinping has called on the country's armed forces to ""strengthen military training oriented towards real combat operations"", state-run Chine...",https://www.novinite.com/view_news.php?id=219660,novinite.com,en,2023-04-12T13:39:03.000000Z,general,"Military policy,Negative",,"Military policy,Negative"
26,705db811-bbff-4335-94f9-fb2ad141574e,Xi Jinping jokes about backdoors in Xiaomi smartphones,": South Korea's president laughed, so perhaps it was funny? Unlike China's censorship and snooping","Chinese president Xi Jinping has joked that smartphones from Xiaomi might include backdoors.

Xi made the quip on Saturday during the public section of a meetin...",https://www.theregister.com/2025/11/04/chinas_president_xi_jinping_jokes/,theregister.com,en,2025-11-04T06:50:20.000000Z,tech,"Foreign social policy,Negative",,"Foreign social policy,Negative"
27,68b604d7-9c2c-453e-bd25-ebf32ba871c6,Why Xi Jinping Chose Detente With India (For Now),,"On Tuesday, China surprised many by announcing an agreement to resolve its four-year military standoff with India, just a day before the BRICS summit kicked off...",https://swarajyamag.com/economy/why-xi-jinping-chose-detente-with-india-for-now,swarajyamag.com,en,2024-10-23T08:20:08.000000Z,general,"Diplomatic relations,Negative",,"Military policy,Positive"
28,301ebb88-b1e7-4efb-af5b-db341f4dee3b,"Xi Jinping, a promoter of national fitness",,"(ECNS) -- “Good health is the key to a happy life,”says Chinese President Xi Jinping. To him, national fitness is related to the happiness of the people and...",http://www.ecns.cn/cns-wire/2023-10-05/detail-ihctsair8571540.shtml,ecns.cn,en,2023-10-05T18:04:24.000000Z,general,"Domestic social policy,Neutral",,"Domestic social policy,Positive"
29,4e6f274b-a5b8-488c-852e-def2199f0a0c,Xi Jinping holds phone conversation with Zelensky — TV,The last time the two leaders communicated was in early January 2022,"BEIJING, April 26. /TASS/. China’s leader Xi Jinping held a phone conversation with Ukrainian President Vladimir Zelensky, China Central Television reported o...",https://tass.com/world/1609963,tass.com,en,2023-04-26T11:52:36.000000Z,general,"Diplomatic relations,Neutral",,"Diplomatic relations,Positive"
30,67192e3f-e9ad-4277-ac57-51108af1c326,Trump says his meeting with Xi Jinping to ensure eternal peace,The US leader noted that the meeting was a great one for both countries,"WASHINGTON, November 2. /TASS/. US President Donald Trump believes that the meeting with his Chinese counterpart Xi Jinping was successful for both countries an...",https://tass.com/world/2038649,tass.com,en,2025-11-01T21:33:04.000000Z,general,"Diplomatic relations,Neutral",,"Diplomatic relations,Positive"
31,ab435e96-bed7-4cf2-b389-cacfdc80a567,"Russian-Chinese relations remain strong as tested by time, says Xi Jinping","Throughout history, they have experienced difficult periods, said the Chinese leader","BEIJING/MOSCOW, March 20. /TASS/. Russian-Chinese relations went through tough periods throughout their history, but they had eventually proved to be strong, Ch...",https://tass.com/world/1591115,tass.com,en,2023-03-20T01:28:04.000000Z,general,"Diplomatic relations,Positive",,"Diplomatic relations,Positive"
32,1134df98-becb-4f06-93b0-0570f90c86a8,Xi Jinping to visit Russia next week — Meduza,"Chinese leader Xi Jinping will visit Russia on March 20–22, Russian state news agency Interfax reported on Friday.","Chinese leader Xi Jinping will visit Russia on March 20–22, Russian state news agency Interfax reported on Friday.

According to the Kremlin, the two presiden...",https://meduza.io/en/news/2023/03/17/xi-jinping-to-visit-russia-next-week,meduza.io,en,2023-03-17T09:01:31.000000Z,general,"Diplomatic relations,Neutral",,"Diplomatic relations,Positive"
33,3df0dc5e-e3a4-410b-9de6-9057718260b0,"Jaishankar Meets Xi Jinping, Discusses India-China Ties",The external affairs minister landed in China on Monday on a two-day visit to attend a conclave of the Shanghai Cooperation Organisation (SCO),Beijing: External Affairs Minister S Jaishankar and his counterparts from the SCO member nations on Tuesday met Chinese President Xi Jinping.In a social media p...,https://www.deccanchronicle.com/world/neighbours/jaishankar-meets-xi-jinping-discusses-india-china-ties-1891579,deccanchronicle.com,en,2025-07-15T04:49:10.000000Z,"general,politics","Diplomatic relations,Neutral",,"Diplomatic relations,Positive"
34,b8769b23-5005-45fb-b278-b8c8791d324b,"China opposes separatism in Taiwan, foreign interference, says Xi Jinping","Xi Jinping added that China ""facilitates exchanges and cooperation between the two sides of the Taiwan Strait""","BEIJING, October 16. /TASS/. China strongly opposes separatist attempts in Taiwan and foreign interference in the issue, Chinese President Xi Jinping said at th...",https://tass.com/world/1523381,tass.com,en,2022-10-16T06:30:47.000000Z,general,"Military policy,Neutral",,"Foreign social policy,Negative"
35,82e60101-8db1-439d-8fd6-f5048860aa27,Xi Jinping Reluctant to Meet 'Unpredictable' Trump: Report,"Voice is AI-generated. Inconsistencies may occur.
President Donald Trump's","Voice is AI-generated. Inconsistencies may occur.

President Donald Trump's ""unpredictable"" diplomatic behavior could prevent his meeting his Chinese counterpar...",https://biztoc.com/x/3ee5bbd2f362b0a1?ref=ff,upstract.com,en,2025-06-04T10:18:39.000000Z,"entertainment,general","Diplomatic relations,Neutral",,"Diplomatic relations,Negative"
36,bc32279a-33c9-4129-9130-36cafac2ed96,Who is China's President Xi Jinping?,"China News: When Xi Jinping took power in 2012, some observers predicted he would be the most liberal Communist Party leader in China's history, based on his lo...","BEIJING: When Xi Jinping took power in 2012, some observers predicted he would be the most liberal Communist Party leader in China's history, based on his low-k...",https://timesofindia.indiatimes.com/world/china/who-is-chinas-president-xi-jinping/articleshow/95043618.cms,timesofindia.indiatimes.com,en,2022-10-23T05:24:50.000000Z,general,"Biographic,Negative",,"Domestic social policy,Negative"
37,25603128-30fd-41b6-9181-b24ff91c0d73,China ready to strengthen strategic coordination with North Korea — Xi Jinping,"According to him, the friendship between China and the DPRK has stood the test of time","BEIJING, October 6. /TASS/. Beijing expresses its readiness to deepen strategic interaction and friendly exchanges with Pyongyang, Chinese President Xi Jinping ...",https://tass.com/world/1852561,tass.com,en,2024-10-06T02:17:30.000000Z,general,"Diplomatic relations,Neutral",,"Diplomatic relations,Positive"
38,8c19e55a-2952-4fc5-af2d-4ff4570ae3bc,Xi Jinping as “Compass-in-Chief”,"There has been much discussion and dissection of the optics of the U.S. Secretary of State Antony Blinken’s recent visit to Beijing, during which he met with ...","There has been much discussion and dissection of the optics of the U.S. Secretary of State Antony Blinken’s recent visit to Beijing, during which he met with ...",https://chinadigitaltimes.net/2023/06/xi-jinping-as-compass-in-chief/,chinadigitaltimes.net,en,2023-06-22T18:37:47.000000Z,general,"Diplomatic relations,Negative",,"Domestic social policy,Negative"
39,a2f469f3-32de-4a11-9d5c-20ac2b80af03,"Xi Jinping: Joe Biden again calls Xi Jinping a dictator, showing limits of cooperation","US News: US President Joe Biden referred to Chinese President Xi Jinping as a dictator during a press conference, potentially overshadowing the productive disc","Personal touch

US President Joe Biden said he still believed his Chinese counterpart Xi Jinping was a dictator, casting a shadow over what both sides had chara...",https://timesofindia.indiatimes.com/world/us/joe-biden-again-calls-xi-jinping-a-dictator-showing-limits-of-cooperation/articleshow/105247198.cms,timesofindia.indiatimes.com,en,2023-11-16T02:41:05.000000Z,general,"Diplomatic relations,Neutral",,"Domestic social policy,Negative"
40,456d2e34-9f2f-4f55-b6c0-c1156b91659c,Chinese President Xi Jinping fears the collapse of the Chinese Communist Party,"Chinese premier Jinping expresses fears that Chinese Communist Party may collapse, claims the Greek City Times.","Chinese President Xi Jinping is losing sleep over his party, the Communist Party of China (CCP) losing ground, claims the Greek City Times. 415 million affiliat...",https://www.opindia.com/2023/07/chinese-president-xi-jinping-fears-the-collapse-of-the-chinese-communist-party/,opindia.com,en,2023-07-19T10:53:47.000000Z,"general,politics","Domestic social policy,Negative",,"Internal politics,Negative"
41,3beba876-e848-4265-85dc-976fade4356a,Putin notes his friendship with Xi Jinping helps fostering Sino-Russian ties,The Russian president noted that China was traditionally participating in the Eastern Economic Forum,"VLADIVOSTOK, September 12. /TASS/. Russian President Vladimir Putin has said that he has friendly personal and business ties with Chinese President Xi Jinping d...",https://tass.com/politics/1673163,tass.com,en,2023-09-12T05:11:43.000000Z,general,"Diplomatic relations,Neutral",,"Diplomatic relations,Positive"
42,fd4f5cb8-d4ac-4795-b488-212d26a3c174,China's Xi Jinping Bullishly Mugged by Market Reality,"Markets always and everywhere have their say. Much as political types imagine they can use force or the money of others to alter reality, market signals overpow...","Markets always and everywhere have their say. Much as political types imagine they can use force or the money of others to alter reality, market signals overpow...",https://www.realclearmarkets.com/2022/10/25/chinas_xi_jinping_bullishly_mugged_by_market_reality_860936.html,realclearmarkets.com,en,2022-10-25T02:23:06.000000Z,"business,general","Domestic economic policy,Negative",,"Domestic economic policy,Negative"
43,2a3ee40b-96e9-4848-be83-639fd40793dc,Xi Jinping to discuss international matters with BRICS leaders at Kazan summit — diplomat,Chinese Foreign Ministry Spokeswoman Mao Ning added that China is ready to cooperate with all parties to promote stability and long-term development of BRICS+ i...,"BEIJING, October 18. /TASS/. Chinese President Xi Jinping will discuss the international situation and practical cooperation within BRICS with the organization?...",https://tass.com/world/1857757,tass.com,en,2024-10-18T08:37:06.000000Z,general,"Diplomatic relations,Neutral",,"Diplomatic relations,Positive"
44,00dbd0b2-c1a4-424c-96fa-b7708c9cb9f4,Stories about President Xi Jinping and farmers,,"(ECNS) -- ""I had worked in the countryside myself,"" says Chinese President Xi Jinping. ""Our generation has compassion and the will to help people, especially fa...",http://www.ecns.cn/video/2022-01-01/detail-ihaukspy1046982.shtml,ecns.cn,en,2022-01-01T13:07:14.000000Z,general,"Biographic,Positive",,"Domestic economic policy,Positive"
45,c1020cc7-92bf-4052-8ca0-9d9b3537abab,Putin describes his talks with Xi Jinping as very fruitful,Two joint statements at the level of the heads of states were adopted,"MOSCOW, May 11. /TASS/. The recent talks with Chinese President Xi Jinping were very productive, Russian President Vladimir Putin told reporters in the Kremlin....",https://tass.com/politics/1956067,tass.com,en,2025-05-11T02:33:03.000000Z,general,"Diplomatic relations,Positive",,"Diplomatic relations,Positive"
46,3716e9c0-1828-475a-bde0-10b4aa535c36,Xi Jinping: Xi Jinping says willing to work with US for stable relationship,"China News: China's President Xi Jinping said Monday he was willing to work with the United States to promote stable bilateral ties, exchanging congratulations ...","BEIJING: China's president Xi Jinping said Monday he was willing to work with the United States to promote stable bilateral ties , exchanging congratulations wi...",https://timesofindia.indiatimes.com/world/china/xi-jinping-says-willing-to-work-with-us-for-stable-relationship/articleshow/106431315.cms,timesofindia.indiatimes.com,en,2024-01-01T03:30:44.000000Z,general,"Diplomatic relations,Neutral",,"Diplomatic relations,Positive"
47,0e377fda-59f6-45ec-b507-086ce3771fed,President Xi Jinping arrives in South Africa for BRICS summit,Chinese President Xi Jinping's arrival in Johannesburg on Monday marked his participation in the highly anticipated 15th BRICS Summit.,"President Xi Jinping has arrived in South Africa, Chinese state media reported Tuesday, where he will attend the BRICS summit in Johannesburg.

The state visit ...",https://www.thesouthafrican.com/news/president-xi-jinping-arrives-in-south-africa-for-brics-summit-breaking-22-august-2023/,thesouthafrican.com,en,2023-08-22T09:15:09.000000Z,general,"Foreign economic policy,Positive",,"Diplomatic relations,Positive"
48,dadb5bb4-921d-4011-ba3e-ceb6d43f46a1,President Xi Jinping and President Vladimir Putin walk together after talks,Chinese President Xi Jinping and Russian President Vladimir Putin walked together at the Zhongnanhai residence following their formal and informal talks. At the...,Chinese President Xi Jinping and Russian President Vladimir Putin walked together at the Zhongnanhai residence following their formal and informal talks. At the...,https://www.nbcnews.com/video/president-xi-jinping-and-president-vladimir-putin-walk-together-after-talks-246398533915,nbcnews.com,en,2025-09-02T08:39:47.000000Z,"general,politics","Diplomatic relations,Neutral",,"Diplomatic relations,Neutral"
49,ee804aa3-34ba-4a9d-b41e-242b531459eb,"Joe Biden To Give Xi Jinping ""His Perspective"" On N. Korea At G20 Summit",US President Joe Biden arrived in Asia on Saturday vowing to urge Chinese leader Xi Jinping to rein in North Korea when they hold their first face-to-face meeti...,"Joe Biden and Xi Jinping go into the G20 buoyed by recent political. (File)

US President Joe Biden arrived in Asia on Saturday vowing to urge Chinese leader Xi...",https://www.ndtv.com/world-news/joe-biden-to-give-xi-jinping-his-perspective-on-n-korea-at-g20-summit-3514480,ndtv.com,en,2022-11-12T12:33:13.000000Z,general,"Diplomatic relations,Neutral",,"Diplomatic relations,Negative"
50,b34b3f85-2f8d-4e7f-a0f2-0537f51bc67b,"Biden, Xi Jinping meet face-to-face at G20 Summit; amidst superpower tensions",The highly anticipated meeting is being held on the margins of the Group of 20 summit of world leaders in Indonesia.,"US President Joe Biden and Chinese President Xi Jinping shake hands, as they meet face-to-face for the first time since Biden took office. | Twitter/ CNN

Bali:...",https://www.freepressjournal.in/world/biden-xi-jinping-meet-face-to-face-at-g20-summit-amidst-superpower-tensions,freepressjournal.in,en,2022-11-14T10:57:13.000000Z,general,"Diplomatic relations,Negative",,"Diplomatic relations,Positive"
51,6e36760f-6f67-408f-bf77-ecc8ea496d83,Xi Jinping states confident growth in trade between China and Russia,The Chinese President expressed satisfaction that the eastern route of the China-Russia gas pipeline was brought to full capacity ahead of schedule,"BEIJING, January 21. /TASS/. China and Russia maintain a confident trend of growth in bilateral trade, Chinese President Xi Jinping said during a video conferen...",https://tass.com/world/1902165,tass.com,en,2025-01-21T10:30:23.000000Z,general,"Foreign economic policy,Positive",,"Foreign economic policy,Positive"
52,02f3b86c-d93a-4a82-88c5-ab3c80718968,Putin congratulates Xi Jinping on 74th anniversary of China's founding — Kremlin,Russian President intends to hold talks with his Chinese counterpart Xi Jinping on the sidelines of the One Belt One Road forum in China,"MOSCOW, October 1. /TASS/. Russian President Vladimir Putin has congratulated his Chinese counterpart Xi Jinping on the 74th anniversary of the founding of the ...",https://tass.com/politics/1682777,tass.com,en,2023-09-30T21:56:06.000000Z,general,"Diplomatic relations,Positive",,"Diplomatic relations,Positive"
53,1ecc792c-673f-47a9-89cc-6c3bc6b72ac0,China's Xi Jinping to attend Apec summit: Foreign Minister Don,"Chinese President Xi Jinping will attend the Asia-Pacific Economic Cooperation summit in Bangkok next month, according to Foreign Minister Don Pramudwinai.","China's Xi Jinping to attend Apec summit: Foreign Minister Don

FILE PHOTO: Russian President Vladimir Putin and Chinese President Xi Jinping toast during a vis...",https://www.bangkokpost.com/world/2426607/chinas-xi-jinping-to-attend-apec-summit-foreign-minister-don,bangkokpost.com,en,2022-10-31T10:10:00.000000Z,general,"Foreign economic policy,Neutral",,"Foreign economic policy,Positive"
54,88c78e98-d237-4197-9305-0cd58310eb8d,Why is Xi Jinping Clapping?,The National People's Congress -- China's annual political gathering known as the Two Sessions -- brought leaders and lawmakers this week to set the Chinese Com...,The National People's Congress -- China's annual political gathering known as the Two Sessions -- brought leaders and lawmakers this week to set the Chinese Com...,https://www.rediff.com/news/report/why-is-xi-jinping-clapping/20230308.htm,rediff.com,en,2023-03-08T09:19:27.000000Z,general,"Domestic social policy,Neutral",,"Internal politics,Neutral"
55,214fa513-5ce1-4bac-9ed9-80aa4dc23e9b,Potential consequences of Trump's meeting with Xi Jinping in South Korea,President Trump and Chinese leader Xi Jinping are set to meet on the sidelines of an economic conference in South Korea on Thursday. CBS News senior White House...,Potential consequences of Trump's meeting with Xi Jinping in South Korea President Trump and Chinese leader Xi Jinping are set to meet on the sidelines of an ec...,https://www.cbsnews.com/video/potential-consequences-trump-xi-meeting-south-korea/,cbsnews.com,en,2025-10-29T21:41:56.000000Z,general,"Diplomatic relations,Positive",,"Foreign economic policy,Positive"
